index_id,product_id,ticket_id,paid_by,item,rating,food_rating,service_rating,price
34987,2856455,7116187,U1035,Miso Soup,2,1,2,5
34988,2856455,7116187,U1072,Mexican Beef and Cheese Wontons with Salsa,2,1,2,5
34989,2856455,7116187,U1035,Cotija and Corn Tacos with Lime and Mango,2,1,2,5
34990,2856455,7116187,U1072,Miso-Glazed Sea Bass,2,1,2,5
34991,2856455,2948668,U1082,Mexican-style Lasagna,0,0,2,6
34992,2856455,2948668,U1103,Mexican Beef and Cheese Wontons with Salsa,2,2,1,3
34993,2856455,2948668,U1103,Cotija and Corn Tacos with Lime and Mango,2,2,1,3
34994,2856455,2658350,U1093,Mexican Bean Pizza,1,1,1,4
34995,2856455,2658350,U1040,Miso Soup,1,1,1,4
34996,2856455,2658350,U1093,Sherry's Wild West Soup,1,1,1,4
34997,2856455,2658350,U1066,Cilantro-Lime Rice,1,1,1,4
34998,2856455,3416543,U1012,Cilantro-Lime Rice,1,2,2,2
34999,2856455,3416543,U1030,Layered Chicken and Black Bean Enchilada Casserole,1,2,2,2
35000,2856455,3416543,U1030,Spicy Italian White Bean and Sausage Soup,1,2,2,2
35001,2856455,3416543,U1030,Mexican-style Lasagna,1,2,2,2
35002,2856455,3416543,U1030,Sherry's Wild West Soup,1,2,2,2
35003,2856455,3416543,U1030,Mexican Style Jalapeno Burger,2,2,2,14
35004,2856455,3820675,U1055,Pot Stickers,2,2,2,6
35005,2856455,3820675,U1018,Pot Stickers,2,2,2,6
35006,2856455,3820675,U1018,Cotija and Corn Tacos with Lime and Mango,2,2,2,6
35007,2856455,3820675,U1036,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,6
35008,2856455,3820675,U1116,Mexican Style Jalapeno Burger,2,2,2,6
35009,2856455,3820675,U1036,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,6
35010,2856455,3820675,U1053,Lobster and Crab Enchiladas,2,2,2,6
35011,2856455,3820675,U1055,Mexican Style Jalapeno Burger,2,2,2,6
35012,2856455,3820675,U1053,Pot Stickers,2,2,2,6
35013,2856455,3820675,U1022,Sweet and Spicy Chinese Takeout Chicken,2,2,2,11
35014,2856455,3820675,U1055,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,11
35015,2856455,2705795,U1003,Cilantro-Lime Rice,2,2,1,2
35016,2856455,2705795,U1003,Negimaki,2,2,1,2
35017,2856455,2705795,U1003,Mexican Bean Pizza,2,2,1,2
35018,2856455,2705795,U1048,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,2
35019,2856455,2705795,U1083,The Best Chinese Sesame Chicken,2,2,1,2
35020,2856455,2705795,U1003,Sweet and Spicy Chinese Takeout Chicken,1,1,1,8
35021,2856455,2705795,U1003,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,8
35022,2856455,2705795,U1048,Mexican Bean Pizza,1,1,1,8
35023,2856455,2705795,U1083,Sherry's Wild West Soup,1,1,1,8
35024,2856455,2705795,U1003,Cotija and Corn Tacos with Lime and Mango,1,1,1,8
35025,2856455,2705795,U1083,Pot Stickers,1,1,1,8
35026,2856455,2705795,U1048,Miso Soup,2,2,2,9
35027,2856455,2705795,U1083,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,9
35028,2856455,2705795,U1083,Miso Soup,2,2,2,9
35029,2856455,7544418,U1113,Grilled Salmon and Spinach Salad with Peach Dressing,2,2,2,3
35030,2856455,7544418,U1099,Lobster and Crab Enchiladas,2,2,2,3
35031,2856455,7544418,U1109,Cilantro-Lime Rice,2,2,2,3
35032,2856455,7544418,U1032,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,5
35033,2856455,7544418,U1032,Lemon Asparagus,1,1,1,5
35034,2856455,470361,U1060,Mexican Style Jalapeno Burger,0,0,0,2
35035,2856455,470361,U1123,Sherry's Wild West Soup,0,0,0,2
35036,2856455,470361,U1123,Cilantro-Lime Rice,2,2,2,2
35037,2856455,470361,U1068,Mexican Style Jalapeno Burger,2,2,2,2
35038,2856455,470361,U1068,Layered Chicken and Black Bean Enchilada Casserole,1,2,1,2
35039,2856455,470361,U1021,Mexican Bean Pizza,1,1,1,6
35040,2856455,470361,U1123,Mexican Beef and Cheese Wontons with Salsa,1,1,1,6
35041,2856455,470361,U1068,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
35042,2856455,470361,U1060,Cotija and Corn Tacos with Lime and Mango,2,2,1,5
35043,2856455,470361,U1060,Mexican Ham and Bean Soup,2,2,1,5
35044,2856455,470361,U1060,Lobster and Crab Enchiladas,2,2,1,5
35045,2856455,470361,U1123,Cilantro-Lime Rice,1,1,1,3
35046,2856455,470361,U1123,Mexican Ham and Bean Soup,1,1,1,3
35047,2856455,470361,U1123,Mexican-style Lasagna,1,1,1,3
35048,2856455,470361,U1021,Lobster and Crab Enchiladas,1,1,1,3
35049,2856455,1508880,U1055,Pizza Dough,2,2,2,3
35050,2856455,1508880,U1081,Slow-Cooker Cheesy Italian Tortellini,2,2,2,3
35051,2856455,6550892,U1039,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
35052,2856455,6550892,U1026,Cilantro-Lime Rice,2,2,2,5
35053,2856455,6550892,U1065,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
35054,2856455,6550892,U1065,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35055,2856455,6550892,U1039,Layered Chicken and Black Bean Enchilada Casserole,0,2,0,8
35056,2856455,6550892,U1039,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",0,2,0,8
35057,2856455,6550892,U1039,Pesto Tofu Pasta,0,2,0,8
35058,2856455,6550892,U1065,Lemon Focaccia,0,2,0,8
35059,2856455,6550892,U1065,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",0,2,0,8
35060,2856455,6550892,U1065,How To Make Panzanella (Italian Bread Salad),0,2,0,8
35061,2856455,6550892,U1039,How To Make Panzanella (Italian Bread Salad),0,2,0,8
35062,2856455,5045854,U1093,Negimaki,2,2,1,6
35063,2856455,7331474,U1118,Cilantro-Lime Rice,2,1,2,6
35064,2856455,7331474,U1118,Lobster and Crab Enchiladas,2,1,2,6
35065,2856455,7331474,U1035,Bramblewood Blackberry Pie,2,1,2,6
35066,2856455,7331474,U1118,The Munroe Melt,2,1,2,6
35067,2856455,2170033,U1039,Mexican Bean Pizza,2,2,2,5
35068,2856455,2170033,U1039,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,5
35069,2856455,2170033,U1065,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,5
35070,2856455,2170033,U1039,Pasta Calamari Capri,2,2,2,5
35071,2856455,2170033,U1065,Pasta Calamari Capri,2,2,2,5
35072,2856455,2170033,U1039,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35073,2856455,2170033,U1065,Mexican Ham and Bean Soup,2,2,2,5
35074,2856455,2170033,U1065,Mexican Bean Pizza,2,2,2,5
35075,2856455,2170033,U1026,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
35076,2856455,2170033,U1039,Mexican Style Jalapeno Burger,2,2,2,5
35077,2856455,2170033,U1039,Cilantro-Lime Rice,2,2,2,5
35078,2856455,2170033,U1065,How To Make Panzanella (Italian Bread Salad),2,2,2,5
35079,2856455,8611077,U1027,Yaki Udon With Beef,0,1,1,5
35080,2856455,8611077,U1013,The Best Chinese Sesame Chicken,0,1,1,5
35081,2856455,8611077,U1027,Sesame Beef and Asian Vegetable Stir-Fry,0,1,1,5
35082,2856455,8611077,U1091,Blackberry Limeade,0,1,1,5
35083,2856455,8611077,U1091,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,2
35084,2856455,8611077,U1027,Bramblewood Blackberry Pie,1,1,1,2
35085,2856455,8611077,U1047,Fried Rice,1,1,1,2
35086,2856455,8611077,U1047,Wok-Fried Long Life Noodles with New Year Vegetables,1,1,1,2
35087,2856455,8611077,U1091,Easy Chinese Soy Sauce Chicken,1,1,1,14
35088,2856455,8611077,U1027,Spicy Italian White Bean and Sausage Soup,1,1,1,14
35089,2856455,8611077,U1089,Curried Chicken Salad,1,1,1,14
35090,2856455,8611077,U1047,Mexican-style Lasagna,1,1,1,14
35091,2856455,8611077,U1013,Lobster and Crab Enchiladas,1,1,1,12
35092,2856455,8255169,U1083,Mexican Style Jalapeno Burger,1,2,1,5
35093,2856455,8255169,U1083,Sesame Beef and Asian Vegetable Stir-Fry,1,2,1,5
35094,2856455,8255169,U1083,Lemon Asparagus,1,1,1,8
35095,2856455,8255169,U1083,Miso Soup,1,1,1,8
35096,2856455,8255169,U1134,Fettuccine Carbonara,1,1,1,8
35097,2856455,8255169,U1134,Mexican-style Lasagna,1,1,1,8
35098,2856455,8255169,U1046,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,8
35099,2856455,8255169,U1083,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,2,9
35100,2856455,8255169,U1083,Chinese Chicken Salad,2,2,2,9
35101,2856455,8255169,U1046,Curried Chicken Salad,2,2,2,9
35102,2856455,8255169,U1083,Fried Rice,2,1,1,10
35103,2856455,8255169,U1083,Dave's BBQ Sauce,2,1,1,10
35104,2856455,1080774,U1110,Mexican Style Jalapeno Burger,1,1,1,4
35105,2856455,1080774,U1110,Udon-Beef Noodle Bowl,1,1,1,4
35106,2856455,1080774,U1093,Lobster and Crab Enchiladas,1,1,1,4
35107,2856455,1080774,U1110,Mexican Ham and Bean Soup,1,1,1,4
35108,2856455,1080774,U1066,Sushi Deviled Eggs | Elegant Appetizers,1,1,1,4
35109,2856455,1080774,U1093,Cilantro-Lime Rice,1,1,1,4
35110,2856455,1695189,U1114,Bramblewood Blackberry Pie,2,2,1,2
35111,2856455,1695189,U1137,Sushi Deviled Eggs | Elegant Appetizers,2,2,1,2
35112,2856455,1695189,U1137,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,2
35113,2856455,1695189,U1084,How To Make Panzanella (Italian Bread Salad),2,1,1,13
35114,2856455,1695189,U1048,Roasted-Garlic Mashed Potatoes,2,1,1,13
35115,2856455,1695189,U1084,Cilantro-Lime Rice,2,1,1,13
35116,2856455,1695189,U1092,Sweet and Spicy Chinese Takeout Chicken,1,1,1,8
35117,2856455,1695189,U1137,"Prosciutto, Tomato, and Olive Spaghetti",1,1,1,8
35118,2856455,1695189,U1092,Fettuccine Carbonara,2,2,2,9
35119,2856455,1695189,U1095,Miso-Glazed Sea Bass,2,2,2,9
35120,2856455,1695189,U1137,Sherry's Wild West Soup,2,2,2,9
35121,2856455,4707711,U1084,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,8
35122,2856455,4707711,U1095,Pasta Calamari Capri,1,1,1,8
35123,2856455,4707711,U1083,Sesame Beef and Asian Vegetable Stir-Fry,1,1,1,8
35124,2856455,2508169,U1026,Pasta Calamari Capri,2,2,2,5
35125,2856455,2508169,U1039,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35126,2856455,2508169,U1065,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35127,2856455,2508169,U1039,How To Make Panzanella (Italian Bread Salad),2,2,2,5
35128,2856455,2508169,U1026,Baked Italian Chicken Breasts,2,2,2,5
35129,2856455,2508169,U1039,Pesto Tofu Pasta,2,2,2,5
35130,2856455,2508169,U1065,Slow-Cooker Cheesy Italian Tortellini,0,2,0,8
35131,2856455,2508169,U1026,Sherry's Wild West Soup,0,2,0,8
35132,2856455,2508169,U1026,Cilantro-Lime Rice,0,2,0,8
35133,2856455,2508169,U1065,Layered Chicken and Black Bean Enchilada Casserole,0,2,0,8
35134,2856455,2508169,U1026,Lemon Focaccia,0,2,0,8
35135,1210442,2508169,U1039,Mexican-style Lasagna,2,2,2,3
35136,1210442,2508169,U1065,Cilantro-Lime Rice,2,2,2,3
35137,1210442,2508169,U1065,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,3
35138,1210442,2508169,U1039,Spicy Italian White Bean and Sausage Soup,2,2,2,3
35139,2856455,9272859,U1129,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35140,2856455,8370767,U1061,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,2,5
35141,2856455,4708673,U1073,Cilantro-Lime Rice,1,1,1,2
35142,2856455,4708673,U1114,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,2
35143,2856455,4708673,U1086,Lemon Asparagus,1,1,1,2
35144,2856455,4708673,U1089,Lemon Asparagus,1,1,1,2
35145,2856455,4708673,U1027,Cilantro-Lime Rice,1,1,1,2
35146,2856455,4708673,U1033,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,2
35147,2856455,4708673,U1027,Miso Soup,2,2,2,11
35148,2856455,4708673,U1086,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,13
35149,2856455,4708673,U1073,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,2,13
35150,2856455,1985620,U1027,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,9
35151,2856455,1985620,U1027,Bramblewood Blackberry Pie,2,2,2,9
35152,2856455,1985620,U1027,Easy Chinese Soy Sauce Chicken,2,2,2,9
35153,2856455,1985620,U1027,Grilled Teriyaki-Glazed Salmon,2,2,2,9
35154,2856455,1985620,U1027,Grilled Teriyaki-Glazed Salmon,1,2,1,10
35155,2856455,1985620,U1138,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,1,2,1,10
35156,2856455,1985620,U1138,Easy Chinese Soy Sauce Chicken,1,2,1,10
35157,2856455,1985620,U1138,Lobster and Crab Enchiladas,1,2,1,10
35158,1210442,1985620,U1027,Udon-Beef Noodle Bowl,2,2,2,12
35159,1210442,1985620,U1027,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,12
35160,1210442,1985620,U1027,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,12
35161,1210442,1985620,U1138,Chinese Chicken Salad,2,2,2,12
35162,1210442,1985620,U1090,Mexican Beef and Cheese Wontons with Salsa,1,2,1,14
35163,1210442,1985620,U1027,Fettuccine Carbonara,1,2,1,14
35164,1210442,1985620,U1027,Layered Chicken and Black Bean Enchilada Casserole,1,2,1,14
35165,2856455,3955250,U1009,The Best Chinese Sesame Chicken,1,2,1,5
35166,2856455,3955250,U1134,Sweet and Spicy Chinese Takeout Chicken,1,2,1,5
35167,2856455,3955250,U1009,Sweet and Spicy Chinese Takeout Chicken,1,2,2,3
35168,2856455,3955250,U1009,Pasta Calamari Capri,1,2,2,3
35169,2856455,3955250,U1009,Fried Rice,0,0,0,11
35170,2856455,3955250,U1113,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",0,0,0,11
35171,2856455,3955250,U1106,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,11
35172,2856455,3955250,U1036,Chinese Chicken Salad,0,0,0,11
35173,2856455,3955250,U1036,Easy Chinese Soy Sauce Chicken,2,2,2,13
35174,2856455,3955250,U1113,Sweet and Spicy Chinese Takeout Chicken,2,2,2,13
35175,2856455,3955250,U1134,Spicy Italian White Bean and Sausage Soup,2,1,1,10
35176,2856455,3955250,U1036,Mexican Beef and Cheese Wontons with Salsa,2,1,1,10
35177,2856455,3955250,U1134,Pot Stickers,2,1,1,10
35178,2856455,3955250,U1134,Cotija and Corn Tacos with Lime and Mango,2,1,1,10
35179,2856455,3955250,U1036,Layered Chicken and Black Bean Enchilada Casserole,2,1,1,10
35180,2856455,5892355,U1093,Fettuccine Carbonara,2,2,1,6
35181,2856455,5892355,U1074,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,1,6
35182,2856455,5892355,U1093,Mexican-style Lasagna,2,2,1,6
35183,2856455,9690098,U1071,Cotija and Corn Tacos with Lime and Mango,2,2,2,3
35184,2856455,9690098,U1062,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,3
35185,2856455,9690098,U1001,Slow-Cooker Cheesy Italian Tortellini,2,2,2,6
35186,2856455,9690098,U1055,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,11
35187,2856455,9690098,U1098,Spicy Italian White Bean and Sausage Soup,2,2,2,7
35188,2856455,9690098,U1045,Cotija and Corn Tacos with Lime and Mango,2,2,2,7
35189,2856455,9690098,U1134,Pizza Dough,2,2,1,7
35190,2856455,9690098,U1036,Pasta Calamari Capri,2,2,1,7
35191,2856455,2663469,U1082,Sherry's Wild West Soup,0,0,2,6
35192,2856455,2663469,U1070,Mexican-style Lasagna,0,0,2,6
35193,2856455,2663469,U1103,Cotija and Corn Tacos with Lime and Mango,0,0,2,6
35194,2856455,2663469,U1070,Cilantro-Lime Rice,0,0,2,6
35195,2856455,2663469,U1082,Mexican Ham and Bean Soup,2,2,1,3
35196,2856455,2663469,U1082,Lobster and Crab Enchiladas,2,2,1,3
35197,2856455,2663469,U1082,Sherry's Wild West Soup,1,2,0,6
35198,2856455,2663469,U1082,Sherry's Wild West Soup,1,2,0,6
35199,2856455,9232230,U1083,Wok-Fried Long Life Noodles with New Year Vegetables,1,1,1,8
35200,2856455,9232230,U1083,Sweet and Spicy Chinese Takeout Chicken,1,1,1,8
35201,2856455,9232230,U1083,Roasted-Garlic Mashed Potatoes,1,1,1,8
35202,2856455,9232230,U1084,Baked Italian Chicken Breasts,2,2,2,9
35203,2856455,9232230,U1095,Cilantro-Lime Rice,2,2,2,9
35204,2856455,9232230,U1084,Pasta Calamari Capri,2,2,2,9
35205,2856455,9232230,U1083,Miso Soup,2,2,2,9
35206,2856455,9232230,U1084,Pesto Tofu Pasta,2,2,2,9
35207,2856455,9232230,U1083,Slow-Cooker Cheesy Italian Tortellini,2,2,2,9
35208,2856455,9232230,U1084,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,39
35209,2856455,1082232,U1134,Grilled Salmon and Spinach Salad with Peach Dressing,1,2,1,5
35210,2856455,1082232,U1083,Blackberry Limeade,1,1,1,8
35211,2856455,1082232,U1046,Cowboy Nachos,1,1,1,8
35212,2856455,1082232,U1083,Curried Chicken Salad,2,2,2,9
35213,2856455,1082232,U1134,Cilantro-Lime Rice,2,2,2,9
35214,2856455,1082232,U1134,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,9
35215,2856455,1082232,U1083,Sushi Deviled Eggs | Elegant Appetizers,2,2,2,9
35216,2856455,1082232,U1046,Curried Chicken Salad,2,1,1,10
35217,2856455,1082232,U1046,Lobster and Crab Enchiladas,2,1,1,10
35218,2856455,1082232,U1046,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,32
35219,2856455,1082232,U1134,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,2,32
35220,2856455,1082232,U1134,Bramblewood Blackberry Pie,2,2,2,32
35221,1210442,1082232,U1083,The Munroe Melt,1,2,1,2
35222,2856455,7951790,U1051,Mexican Bean Pizza,2,2,2,14
35223,2856455,7951790,U1020,Mexican Style Jalapeno Burger,2,2,2,14
35224,2856455,7951790,U1030,Mexican Style Jalapeno Burger,2,2,2,14
35225,2856455,9712400,U1061,Fettuccine Carbonara,1,2,1,2
35226,2856455,9712400,U1061,The Best Chinese Sesame Chicken,1,2,1,2
35227,2856455,9712400,U1083,Lemon Focaccia,1,2,1,2
35228,2856455,9712400,U1061,Chinese Chicken Salad,1,2,1,2
35229,2856455,9712400,U1048,Mexican Beef and Cheese Wontons with Salsa,1,2,1,2
35230,2856455,9712400,U1061,Mexican Style Jalapeno Burger,1,2,1,6
35231,2856455,9712400,U1048,Lemon Asparagus,1,2,1,6
35232,2856455,2442881,U1026,Lobster and Crab Enchiladas,0,0,0,3
35233,2856455,2442881,U1031,Pesto Tofu Pasta,0,0,0,3
35234,2856455,2442881,U1031,Mexican Bean Pizza,0,0,0,3
35235,2856455,2442881,U1026,Cilantro-Lime Rice,0,0,0,3
35236,2856455,2442881,U1065,Mexican Beef and Cheese Wontons with Salsa,0,0,0,3
35237,2856455,2442881,U1026,Pasta Calamari Capri,0,0,0,3
35238,2856455,2442881,U1026,Slow-Cooker Cheesy Italian Tortellini,0,0,0,3
35239,2856455,2442881,U1031,"Prosciutto, Tomato, and Olive Spaghetti",0,0,0,2
35240,2856455,2442881,U1026,How To Make Panzanella (Italian Bread Salad),0,0,0,2
35241,2856455,2442881,U1031,Pizza Dough,0,0,0,2
35242,2856455,2442881,U1026,Pizza Dough,0,0,0,4
35243,2856455,2442881,U1026,Pesto Tofu Pasta,0,2,0,8
35244,2856455,2442881,U1026,Baked Italian Chicken Breasts,0,2,0,8
35245,2856455,2442881,U1031,Mexican Beef and Cheese Wontons with Salsa,0,2,0,8
35246,2856455,1645774,U1072,Sherry's Wild West Soup,2,1,2,5
35247,2856455,1645774,U1072,Grilled Teriyaki-Glazed Salmon,2,1,2,5
35248,2856455,1702836,U1109,Pesto Tofu Pasta,2,2,2,6
35249,2856455,1702836,U1055,Lobster and Crab Enchiladas,2,2,2,6
35250,2856455,1702836,U1108,Sweet and Spicy Chinese Takeout Chicken,2,2,2,6
35251,2856455,1702836,U1081,Mexican Bean Pizza,1,1,1,5
35252,2856455,1702836,U1135,Easy Chinese Soy Sauce Chicken,1,1,1,5
35253,2856455,1702836,U1055,Bramblewood Blackberry Pie,1,1,1,5
35254,2856455,1702836,U1004,Roasted-Garlic Mashed Potatoes,1,1,1,5
35255,2856455,1702836,U1033,Easy Chinese Soy Sauce Chicken,2,2,2,11
35256,2856455,7961284,U1026,Mexican-style Lasagna,2,2,2,5
35257,2856455,7961284,U1026,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35258,2856455,7961284,U1065,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
35259,2856455,7961284,U1129,Spicy Italian White Bean and Sausage Soup,2,2,2,5
35260,2856455,7961284,U1026,Cotija and Corn Tacos with Lime and Mango,2,2,2,5
35261,2856455,7961284,U1129,Lemon Focaccia,2,2,2,5
35262,2856455,7961284,U1065,Mexican Style Jalapeno Burger,2,2,2,5
35263,2856455,7961284,U1065,Sherry's Wild West Soup,2,2,2,5
35264,2856455,7961284,U1129,Pasta Calamari Capri,0,2,0,8
35265,2856455,7961284,U1065,Mexican Style Jalapeno Burger,0,2,0,8
35266,2856455,7961284,U1026,Lobster and Crab Enchiladas,0,2,0,8
35267,2856455,8834401,U1108,Miso Soup,2,2,2,6
35268,2856455,8834401,U1108,Mexican Bean Pizza,1,1,1,5
35269,2856455,8834401,U1089,Mexican-style Lasagna,2,2,2,7
35270,2856455,8834401,U1135,Negimaki,2,2,2,8
35271,2856455,8834401,U1024,Sushi Deviled Eggs | Elegant Appetizers,2,2,2,8
35272,2856455,8834401,U1004,Easy Chinese Soy Sauce Chicken,2,2,2,8
35273,2856455,8834401,U1089,The Munroe Melt,0,1,1,8
35274,2856455,8834401,U1081,Curried Chicken Salad,2,2,2,13
35275,2856455,8834401,U1071,Bramblewood Blackberry Pie,2,2,2,13
35276,2856455,8834401,U1089,Mexican Style Jalapeno Burger,2,2,2,13
35277,1210442,8834401,U1071,Cotija and Corn Tacos with Lime and Mango,2,2,2,6
35278,2856455,879082,U1039,Mexican Bean Pizza,2,2,2,5
35279,2856455,879082,U1026,Slow-Cooker Cheesy Italian Tortellini,2,2,2,5
35280,2856455,879082,U1026,How To Make Panzanella (Italian Bread Salad),2,2,2,5
35281,2856455,879082,U1039,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
35282,2856455,879082,U1026,Mexican Style Jalapeno Burger,2,2,2,5
35283,2856455,879082,U1026,Mexican Beef and Cheese Wontons with Salsa,2,2,2,5
35284,2856455,879082,U1065,Cilantro-Lime Rice,0,2,0,8
35285,2856455,8167651,U1129,Slow-Cooker Cheesy Italian Tortellini,0,0,0,3
35286,2856455,8167651,U1065,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,3
35287,2856455,8167651,U1031,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,3
35288,2856455,8167651,U1129,Mexican Ham and Bean Soup,0,0,0,3
35289,2856455,8167651,U1065,Cilantro-Lime Rice,0,0,0,3
35290,2856455,8167651,U1026,Mexican Bean Pizza,0,0,0,3
35291,2856455,8167651,U1129,Mexican-style Lasagna,0,0,0,2
35292,2856455,8167651,U1026,Pesto Tofu Pasta,0,0,0,2
35293,2856455,8167651,U1129,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
35294,2856455,8167651,U1031,Mexican Style Jalapeno Burger,0,0,0,2
35295,2856455,8167651,U1129,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",0,0,0,2
35296,2856455,8167651,U1026,How To Make Panzanella (Italian Bread Salad),0,0,0,2
35297,2856455,1634892,U1117,Layered Chicken and Black Bean Enchilada Casserole,1,2,2,2
35298,2856455,1634892,U1012,Mexican-style Lasagna,1,2,2,2
35299,2856455,1634892,U1030,Cotija and Corn Tacos with Lime and Mango,1,2,2,2
35300,2856455,1634892,U1012,Udon-Beef Noodle Bowl,2,2,2,14
35301,2856455,1634892,U1117,Baked Italian Chicken Breasts,2,2,2,14
35302,2856455,1634892,U1030,Negimaki,2,2,2,14
35303,2856455,1634892,U1030,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,14
35304,2856455,5666943,U1083,Udon-Beef Noodle Bowl,1,2,1,5
35305,2856455,5666943,U1083,Yaki Udon With Beef,1,2,1,5
35306,2856455,5666943,U1046,Sherry's Wild West Soup,1,2,1,5
